ball_x,ball_y,speed_x,speed_y,time_to_hit,pred_x,my_x,blocker_x,blocker_y,action
154,182,11,-8,999,100,45,105,240,MOVE_RIGHT
165,174,11,-8,999,100,50,110,240,MOVE_RIGHT
FT
176,166,11,-8,10.75,105.75,90,115,240,MOVE_LEFT
176,166,11,-8,999,100,55,115,240,MOVE_RIGHT
187,158,11,-8,999,100,60,120,240,MOVE_RIGHT
190,150,3,-8,8.75,183.75,85,125,240,MOVE_RIGHT
179,142,-11,-8,7.75,93.75,90,130,240,MOVE_LEFT
179,142,-11,-8,999,100,70,130,240,MOVE_RIGHT
168,134,-11,-8,999,100,70,135,240,MOVE_RIGHT
168,134,-11,-8,6.75,93.75,85,135,240,MOVE_LEFT
157,126,-11,-8,5.75,93.75,80,140,240,MOVE_LEFT
157,126,-11,-8,999,100,75,140,240,MOVE_RIGHT
102,86,-11,-8,999,100,85,165,240,MOVE_LEFT
83,88,-8,8,41.5,151.0,85,165,240,MOVE_RIGHT
83,88,-8,8,999,100,70,165,240,MOVE_RIGHT
75,96,-8,8,40.5,151.0,90,160,240,MOVE_RIGHT
75,96,-8,8,999,100,75,160,240,MOVE_RIGHT
67,104,-8,8,39.5,151.0,95,155,240,MOVE_RIGHT
59,112,-8,8,38.5,151.0,100,150,240,MOVE_RIGHT
51,120,-8,8,37.5,151.0,105,145,240,MOVE_RIGHT
51,120,-8,8,999,100,85,145,240,MOVE_LEFT
43,128,-8,8,36.5,151.0,110,140,240,MOVE_RIGHT
35,136,-8,8,35.5,151.0,115,135,240,MOVE_RIGHT
27,144,-8,8,34.5,151.0,120,130,240,MOVE_RIGHT
19,152,-8,8,33.5,151.0,125,125,240,MOVE_RIGHT
11,160,-8,8,32.5,151.0,125,120,240,MOVE_RIGHT
3,168,-8,8,31.5,151.0,125,115,240,MOVE_RIGHT
0,176,-3,8,30.5,91.5,130,110,240,MOVE_LEFT
8,184,8,8,29.5,156.0,125,105,240,MOVE_RIGHT
16,192,8,8,28.5,156.0,130,100,240,MOVE_RIGHT
24,200,8,8,999,100,75,95,240,MOVE_RIGHT
40,216,8,8,999,100,85,85,240,MOVE_LEFT
56,232,8,8,999,100,75,75,240,MOVE_RIGHT
60,240,4,8,999,100,75,70,240,MOVE_RIGHT
T
52,248,-8,8,21.5,120.0,135,65,240,MOVE_LEFT
52,248,-8,8,999,100,75,65,240,MOVE_RIGHT
44,256,-8,8,20.5,120.0,130,60,240,MOVE_LEFT
36,264,-8,8,19.5,120.0,125,55,240,MOVE_LEFT
28,272,-8,8,999,100,85,50,240,MOVE_LEFT
28,272,-8,8,18.5,120.0,120,50,240,MOVE_LEFT
20,280,-8,8,17.5,120.0,115,45,240,MOVE_LEFT
12,288,-8,8,999,100,85,40,240,MOVE_LEFT
FT
4,296,-8,8,999,100,85,35,240,MOVE_LEFT
FT
0,304,-4,8,14.5,58.0,110,30,240,MOVE_LEFT
8,312,8,8,13.5,116.0,105,25,240,MOVE_LEFT
25,329,9,9,999,100,85,15,240,MOVE_LEFT
61,365,9,9,999,100,85,5,240,MOVE_LEFT
70,374,9,9,999,100,85,10,240,MOVE_LEFT
79,383,9,9,999,100,85,15,240,MOVE_LEFT
106,410,9,9,1.1111111111111112,116.0,90,30,240,MOVE_RIGHT
97,401,-9,-9,999,100,95,35,240,MOVE_LEFT
97,401,-9,-9,35.666666666666664,176.0,80,35,240,MOVE_RIGHT
88,392,-9,-9,34.666666666666664,176.0,85,40,240,MOVE_RIGHT
79,383,-9,-9,999,100,90,45,240,MOVE_LEFT
79,383,-9,-9,33.666666666666664,176.0,90,45,240,MOVE_RIGHT
70,374,-9,-9,32.666666666666664,176.0,95,50,240,MOVE_RIGHT
70,374,-9,-9,999,100,85,50,240,MOVE_LEFT
61,365,-9,-9,31.666666666666668,176.0,100,55,240,MOVE_RIGHT
52,356,-9,-9,30.666666666666668,176.0,105,60,240,MOVE_RIGHT
52,356,-9,-9,999,100,85,60,240,MOVE_LEFT
43,347,-9,-9,999,100,85,65,240,MOVE_LEFT
65,240,MOVE_RIGHT
34,338,-9,-9,999,100,85,70,240,MOVE_LEFT
34,338,-9,-9,28.666666666666668,176.0,115,70,240,MOVE_RIGHT
25,329,-9,-9,27.666666666666668,176.0,120,75,240,MOVE_RIGHT
16,320,-9,-9,26.666666666666668,176.0,125,80,240,MOVE_RIGHT
7,311,-9,-9,25.666666666666668,176.0,130,85,240,MOVE_RIGHT
0,302,-7,-9,24.666666666666668,172.66666666666669,135,90,240,MOVE_RIGHT
9,293,9,-9,23.666666666666668,178.0,140,95,240,MOVE_RIGHT
18,284,9,-9,999,100,85,100,240,MOVE_LEFT
18,284,9,-9,22.666666666666668,178.0,145,100,240,MOVE_RIGHT
27,275,9,-9,999,100,85,105,240,MOVE_LEFT
27,275,9,-9,21.666666666666668,178.0,150,105,240,MOVE_RIGHT
54,248,9,-9,999,100,85,120,240,MOVE_LEFT
81,221,9,-9,999,100,85,135,240,MOVE_LEFT
90,212,9,-9,999,100,85,140,240,MOVE_LEFT
108,194,9,-9,999,100,75,150,240,MOVE_RIGHT
117,185,9,-9,999,100,75,155,240,MOVE_RIGHT
126,176,9,-9,999,100,75,160,240,MOVE_RIGHT
135,167,9,-9,999,100,75,165,240,MOVE_RIGHT
144,158,9,-9,999,100,75,170,240,MOVE_RIGHT
162,140,9,-9,999,100,85,160,240,MOVE_LEFT
171,131,9,-9,999,100,85,155,240,MOVE_LEFT
189,113,9,-9,999,100,85,145,240,MOVE_LEFT
190,104,1,-9,2.6666666666666665,192.66666666666666,160,140,240,MOVE_RIGHT
181,95,-9,-9,1.6666666666666667,166.0,160,135,240,MOVE_LEFT
172,86,-9,-9,0.6666666666666666,166.0,155,130,240,MOVE_LEFT
163,80,-9,-6,0.0,163.0,155,125,240,MOVE_LEFT
154,89,-9,9,999,100,150,120,240,MOVE_LEFT
240,MOVE_RIGHT
145,98,-9,9,35.77777777777778,177.0,85,115,240,MOVE_RIGHT
145,98,-9,9,999,100,145,115,240,MOVE_LEFT
136,107,-9,9,34.77777777777778,177.0,90,110,240,MOVE_RIGHT
127,116,-9,9,33.77777777777778,177.0,95,105,240,MOVE_RIGHT
127,116,-9,9,999,100,135,105,240,MOVE_LEFT
118,125,-9,9,32.77777777777778,177.0,100,100,240,MOVE_RIGHT
109,134,-9,9,999,100,125,95,240,MOVE_LEFT
109,134,-9,9,31.77777777777778,177.0,105,95,240,MOVE_RIGHT
100,143,-9,9,30.77777777777778,177.0,110,90,240,MOVE_RIGHT
100,143,-9,9,999,100,120,90,240,MOVE_LEFT
91,152,-9,9,999,100,115,85,240,MOVE_LEFT
,240,MOVE_RIGHT
82,161,-9,9,999,100,110,80,240,MOVE_LEFT
82,161,-9,9,28.77777777777778,177.0,120,80,240,MOVE_RIGHT
73,170,-9,9,999,100,105,75,240,MOVE_LEFT
73,170,-9,9,27.77777777777778,177.0,125,75,240,MOVE_RIGHT
64,179,-9,9,999,100,100,70,240,MOVE_LEFT
,240,MOVE_RIGHT
55,188,-9,9,999,100,95,65,240,MOVE_LEFT
5,240,MOVE_RIGHT
46,197,-9,9,24.77777777777778,177.0,140,60,240,MOVE_RIGHT
37,206,-9,9,23.77777777777778,177.0,145,55,240,MOVE_RIGHT
28,215,-9,9,22.77777777777778,177.0,150,50,240,MOVE_RIGHT
0,251,-1,9,18.77777777777778,18.77777777777778,155,30,240,MOVE_LEFT
0,251,-1,9,999,100,75,30,240,MOVE_RIGHT
18,269,9,9,16.77777777777778,169.0,155,20,240,MOVE_LEFT
27,278,9,9,999,100,75,15,240,MOVE_RIGHT
36,287,9,9,999,100,75,10,240,MOVE_RIGHT
63,314,9,9,999,100,85,5,240,MOVE_LEFT
72,323,9,9,999,100,85,10,240,MOVE_LEFT
108,359,9,9,999,100,85,30,240,MOVE_LEFT
117,368,9,9,999,100,85,35,240,MOVE_LEFT
135,386,9,9,999,100,85,45,240,MOVE_LEFT
153,404,9,9,999,100,85,55,240,MOVE_LEFT
174,401,12,-9,35.666666666666664,198.0,80,65,240,MOVE_RIGHT
174,401,12,-9,999,100,155,65,240,MOVE_LEFT
186,392,12,-9,999,100,150,70,240,MOVE_LEFT
,240,MOVE_RIGHT
190,383,4,-9,999,100,145,75,240,MOVE_LEFT
190,383,4,-9,33.666666666666664,75.33333333333337,90,75,240,MOVE_LEFT
178,374,-12,-9,32.666666666666664,186.0,85,80,240,MOVE_RIGHT
178,374,-12,-9,999,100,140,80,240,MOVE_LEFT
166,365,-12,-9,999,100,135,85,240,MOVE_LEFT
166,365,-12,-9,31.666666666666668,186.0,90,85,240,MOVE_RIGHT
154,356,-12,-9,30.666666666666668,186.0,95,90,240,MOVE_RIGHT
142,347,-12,-9,29.666666666666668,186.0,100,95,240,MOVE_RIGHT
142,347,-12,-9,999,100,125,95,240,MOVE_LEFT
130,338,-12,-9,999,100,120,100,240,MOVE_LEFT
130,338,-12,-9,28.666666666666668,186.0,105,100,240,MOVE_RIGHT
118,329,-12,-9,999,100,115,105,240,MOVE_LEFT
118,329,-12,-9,27.666666666666668,186.0,110,105,240,MOVE_RIGHT
106,320,-12,-9,999,100,110,110,240,MOVE_LEFT
106,320,-12,-9,26.666666666666668,186.0,115,110,240,MOVE_RIGHT
94,311,-12,-9,25.666666666666668,186.0,120,115,240,MOVE_RIGHT
94,311,-12,-9,999,100,105,115,240,MOVE_LEFT
82,302,-12,-9,24.666666666666668,186.0,125,120,240,MOVE_RIGHT
70,293,-12,-9,999,100,95,125,240,MOVE_LEFT
25,240,MOVE_RIGHT
58,284,-12,-9,999,100,90,130,240,MOVE_LEFT
30,240,MOVE_RIGHT
46,275,-12,-9,21.666666666666668,186.0,140,135,240,MOVE_RIGHT
46,275,-12,-9,999,100,85,135,240,MOVE_LEFT
34,266,-12,-9,999,100,85,140,240,MOVE_LEFT
34,266,-12,-9,20.666666666666668,186.0,145,140,240,MOVE_RIGHT
21,256,-13,-10,17.6,192.2,150,145,240,MOVE_RIGHT
8,246,-13,-10,999,100,85,150,240,MOVE_LEFT
8,246,-13,-10,16.6,192.2,155,150,240,MOVE_RIGHT
0,236,-8,-10,15.6,124.8,160,155,240,MOVE_LEFT
13,226,13,-10,14.6,197.20000000000002,155,160,240,MOVE_RIGHT
26,216,13,-10,13.6,197.20000000000002,160,165,240,MOVE_RIGHT
39,206,13,-10,999,100,75,170,240,MOVE_RIGHT
39,206,13,-10,12.6,197.20000000000002,160,170,240,MOVE_RIGHT
52,196,13,-10,11.6,197.20000000000002,160,165,240,MOVE_RIGHT
65,186,13,-10,10.6,197.20000000000002,160,160,240,MOVE_RIGHT
65,186,13,-10,999,100,85,160,240,MOVE_LEFT
78,176,13,-10,999,100,85,155,240,MOVE_LEFT
78,176,13,-10,9.6,197.2,160,155,240,MOVE_RIGHT
91,166,13,-10,8.6,197.2,160,150,240,MOVE_RIGHT
104,156,13,-10,7.6,197.2,160,145,240,MOVE_RIGHT
104,156,13,-10,999,100,75,145,240,MOVE_RIGHT
117,146,13,-10,999,100,75,140,240,MOVE_RIGHT
117,146,13,-10,6.6,197.2,160,140,240,MOVE_RIGHT
130,136,13,-10,5.6,197.2,160,135,240,MOVE_RIGHT
143,126,13,-10,4.6,197.2,160,130,240,MOVE_RIGHT
156,116,13,-10,3.6,197.2,160,125,240,MOVE_RIGHT
169,106,13,-10,2.6,197.2,160,120,240,MOVE_RIGHT
182,96,13,-10,1.6,197.2,160,115,240,MOVE_RIGHT
190,86,8,-10,0.6,194.8,160,110,240,MOVE_RIGHT
167,90,-10,10,999,100,160,100,240,MOVE_LEFT
167,90,-10,10,33.0,163.0,80,100,240,MOVE_RIGHT
157,100,-10,10,32.0,163.0,85,95,240,MOVE_RIGHT
157,100,-10,10,999,100,155,95,240,MOVE_LEFT
147,110,-10,10,31.0,163.0,90,90,240,MOVE_RIGHT
147,110,-10,10,999,100,150,90,240,MOVE_LEFT
137,120,-10,10,30.0,163.0,95,85,240,MOVE_RIGHT
137,120,-10,10,999,100,145,85,240,MOVE_LEFT
127,130,-10,10,999,100,140,80,240,MOVE_LEFT
127,130,-10,10,29.0,163.0,100,80,240,MOVE_RIGHT
117,140,-10,10,28.0,163.0,105,75,240,MOVE_RIGHT
117,140,-10,10,999,100,135,75,240,MOVE_LEFT
107,150,-10,10,999,100,130,70,240,MOVE_LEFT
107,150,-10,10,27.0,163.0,110,70,240,MOVE_RIGHT
97,160,-10,10,999,100,125,65,240,MOVE_LEFT
97,160,-10,10,26.0,163.0,115,65,240,MOVE_RIGHT
87,170,-10,10,25.0,163.0,120,60,240,MOVE_RIGHT
87,170,-10,10,999,100,120,60,240,MOVE_LEFT
77,180,-10,10,999,100,115,55,240,MOVE_LEFT
HT
67,190,-10,10,23.0,163.0,130,50,240,MOVE_RIGHT
67,190,-10,10,999,100,110,50,240,MOVE_LEFT
57,200,-10,10,999,100,105,45,240,MOVE_LEFT
57,200,-10,10,22.0,163.0,135,45,240,MOVE_RIGHT
47,210,-10,10,21.0,163.0,135,40,240,MOVE_RIGHT
47,210,-10,10,999,100,100,40,240,MOVE_LEFT
37,220,-10,10,999,100,95,35,240,MOVE_LEFT
27,230,-10,10,999,100,90,30,240,MOVE_LEFT
17,220,-10,-10,14.0,123.0,90,25,240,MOVE_RIGHT
7,210,-10,-10,999,100,135,20,240,MOVE_LEFT
T
0,200,-7,-10,999,100,130,15,240,MOVE_LEFT
0,200,-7,-10,12.0,84.0,95,15,240,MOVE_LEFT
10,190,10,-10,11.0,120.0,90,10,240,MOVE_RIGHT
20,180,10,-10,999,100,120,5,240,MOVE_LEFT
T
30,170,10,-10,9.0,120.0,90,0,240,MOVE_RIGHT
40,160,10,-10,999,100,110,5,240,MOVE_LEFT
40,160,10,-10,8.0,120.0,95,5,240,MOVE_RIGHT
50,150,10,-10,999,100,105,10,240,MOVE_LEFT
50,150,10,-10,7.0,120.0,95,10,240,MOVE_RIGHT
60,140,10,-10,6.0,120.0,95,15,240,MOVE_RIGHT
60,140,10,-10,999,100,100,15,240,MOVE_LEFT
70,130,10,-10,999,100,95,20,240,MOVE_LEFT
70,130,10,-10,5.0,120.0,95,20,240,MOVE_RIGHT
80,120,10,-10,4.0,120.0,95,25,240,MOVE_RIGHT
80,120,10,-10,999,100,90,25,240,MOVE_LEFT
90,110,10,-10,999,100,90,30,240,MOVE_LEFT
90,110,10,-10,3.0,120.0,95,30,240,MOVE_RIGHT
100,100,10,-10,999,100,85,35,240,MOVE_LEFT
100,100,10,-10,2.0,120.0,95,35,240,MOVE_RIGHT
110,90,10,-10,1.0,120.0,95,40,240,MOVE_RIGHT
120,80,10,-10,0.0,120.0,95,45,240,MOVE_RIGHT
130,90,10,10,999,100,100,50,240,MOVE_LEFT
130,90,10,10,33.0,60.0,75,50,240,MOVE_LEFT
140,100,10,10,32.0,60.0,70,55,240,MOVE_LEFT
140,100,10,10,999,100,95,55,240,MOVE_LEFT
150,110,10,10,999,100,90,60,240,MOVE_LEFT
150,110,10,10,31.0,60.0,65,60,240,MOVE_LEFT
160,120,10,10,999,100,85,65,240,MOVE_LEFT
160,120,10,10,30.0,60.0,60,65,240,MOVE_LEFT
170,130,10,10,999,100,85,70,240,MOVE_LEFT
170,130,10,10,29.0,60.0,55,70,240,MOVE_LEFT
180,140,10,10,28.0,60.0,50,75,240,MOVE_LEFT
180,140,10,10,999,100,85,75,240,MOVE_LEFT
190,150,10,10,27.0,60.0,45,80,240,MOVE_LEFT
180,160,-10,10,26.0,80.0,40,85,240,MOVE_RIGHT
170,170,-10,10,999,100,75,90,240,MOVE_RIGHT

160,180,-10,10,999,100,75,95,240,MOVE_RIGHT
160,180,-10,10,24.0,80.0,50,95,240,MOVE_RIGHT
150,190,-10,10,23.0,80.0,50,100,240,MOVE_RIGHT
140,200,-10,10,999,100,85,105,240,MOVE_LEFT
140,200,-10,10,22.0,80.0,55,105,240,MOVE_RIGHT
130,210,-10,10,21.0,80.0,55,110,240,MOVE_RIGHT
120,220,-10,10,20.0,80.0,55,115,240,MOVE_RIGHT
110,230,-10,10,19.0,80.0,55,120,240,MOVE_RIGHT
110,230,-10,10,999,100,75,120,240,MOVE_RIGHT
100,220,-10,-10,999,100,60,125,240,MOVE_RIGHT

90,210,-10,-10,13.0,40.0,70,130,240,MOVE_LEFT
90,210,-10,-10,999,100,65,130,240,MOVE_RIGHT
80,200,-10,-10,12.0,40.0,65,135,240,MOVE_LEFT
80,200,-10,-10,999,100,70,135,240,MOVE_RIGHT
70,190,-10,-10,999,100,75,140,240,MOVE_RIGHT
70,190,-10,-10,11.0,40.0,60,140,240,MOVE_LEFT
60,180,-10,-10,10.0,40.0,55,145,240,MOVE_LEFT
60,180,-10,-10,999,100,75,145,240,MOVE_RIGHT
50,170,-10,-10,999,100,75,150,240,MOVE_RIGHT
50,170,-10,-10,9.0,40.0,50,150,240,MOVE_LEFT
40,160,-10,-10,8.0,40.0,45,155,240,MOVE_LEFT
30,150,-10,-10,999,100,85,160,240,MOVE_LEFT
30,150,-10,-10,7.0,40.0,40,160,240,MOVE_LEFT
20,140,-10,-10,6.0,40.0,35,165,240,MOVE_LEFT
10,130,-10,-10,5.0,40.0,30,170,240,MOVE_LEFT
0,120,-10,-10,4.0,40.0,25,165,240,MOVE_LEFT
0,120,-10,-10,999,100,75,165,240,MOVE_RIGHT
10,110,10,-10,999,100,75,160,240,MOVE_RIGHT
20,100,10,-10,999,100,75,155,240,MOVE_RIGHT
30,90,10,-10,999,100,75,150,240,MOVE_RIGHT

40,80,10,-10,0.0,40.0,15,145,240,MOVE_RIGHT
40,80,10,-10,999,100,75,145,240,MOVE_RIGHT
50,90,10,10,33.0,20.0,75,140,240,MOVE_LEFT
50,90,10,10,999,100,15,140,240,MOVE_RIGHT
60,100,10,10,999,100,20,135,240,MOVE_RIGHT
60,100,10,10,32.0,20.0,70,135,240,MOVE_LEFT
70,110,10,10,31.0,20.0,65,130,240,MOVE_LEFT
70,110,10,10,999,100,25,130,240,MOVE_RIGHT
80,120,10,10,999,100,30,125,240,MOVE_RIGHT

90,130,10,10,999,100,35,120,240,MOVE_RIGHT

100,140,10,10,28.0,20.0,50,115,240,MOVE_LEFT
100,140,10,10,999,100,40,115,240,MOVE_RIGHT
110,150,10,10,999,100,45,110,240,MOVE_RIGHT
110,150,10,10,27.0,20.0,45,110,240,MOVE_LEFT
120,160,10,10,26.0,20.0,40,105,240,MOVE_LEFT
120,160,10,10,999,100,50,105,240,MOVE_RIGHT
130,170,10,10,25.0,20.0,35,100,240,MOVE_LEFT
140,180,10,10,24.0,20.0,30,95,240,MOVE_LEFT
150,190,10,10,23.0,20.0,25,90,240,MOVE_LEFT
150,190,10,10,999,100,65,90,240,MOVE_RIGHT
160,200,10,10,22.0,20.0,20,85,240,MOVE_LEFT
170,210,10,10,999,100,70,80,240,MOVE_RIGHT
170,210,10,10,21.0,20.0,15,80,240,MOVE_LEFT
180,220,10,10,20.0,20.0,10,75,240,MOVE_LEFT
180,220,10,10,999,100,75,75,240,MOVE_RIGHT
190,230,10,10,19.0,20.0,5,70,240,MOVE_LEFT
180,240,-10,10,18.0,0.0,5,65,240,MOVE_LEFT
170,250,-10,10,17.0,0.0,0,60,240,MOVE_LEFT
160,260,-10,10,16.0,0.0,0,55,240,MOVE_LEFT
150,270,-10,10,15.0,0.0,0,50,240,MOVE_LEFT
140,280,-10,10,14.0,0.0,0,45,240,MOVE_LEFT
130,290,-10,10,13.0,0.0,0,40,240,MOVE_LEFT
119,301,-11,11,10.818181818181818,0.0,0,35,240,MOVE_LEFT
108,312,-11,11,9.818181818181818,0.0,0,30,240,MOVE_LEFT
97,323,-11,11,8.818181818181818,0.0,0,25,240,MOVE_LEFT
86,334,-11,11,7.818181818181818,0.0,0,20,240,MOVE_LEFT
75,345,-11,11,6.818181818181818,0.0,0,15,240,MOVE_LEFT
64,356,-11,11,5.818181818181818,0.0,0,10,240,MOVE_LEFT
53,367,-11,11,999,100,85,5,240,MOVE_LEFT
53,367,-11,11,4.818181818181818,0.0,0,5,240,MOVE_LEFT
42,378,-11,11,3.8181818181818183,0.0,0,0,240,MOVE_LEFT
31,389,-11,11,2.8181818181818183,0.0,0,5,240,MOVE_LEFT
20,400,-11,11,1.8181818181818181,0.0,0,10,240,MOVE_LEFT
20,400,-11,11,999,100,75,10,240,MOVE_RIGHT
9,410,-11,10,1.0,2.0,0,15,240,MOVE_LEFT

0,399,-9,-11,999,100,0,20,240,MOVE_RIGHT
HT
11,388,11,-11,28.0,81.0,85,25,240,MOVE_LEFT
22,377,11,-11,999,100,10,30,240,MOVE_RIGHT

33,366,11,-11,999,100,15,35,240,MOVE_RIGHT
33,366,11,-11,26.0,81.0,75,35,240,MOVE_LEFT
44,355,11,-11,999,100,20,40,240,MOVE_RIGHT
44,355,11,-11,25.0,81.0,70,40,240,MOVE_LEFT
55,344,11,-11,999,100,25,45,240,MOVE_RIGHT
66,333,11,-11,999,100,30,50,240,MOVE_RIGHT
77,322,11,-11,999,100,35,55,240,MOVE_RIGHT
88,311,11,-11,999,100,40,60,240,MOVE_RIGHT
99,300,11,-11,999,100,45,65,240,MOVE_RIGHT
99,300,11,-11,20.0,81.0,55,65,240,MOVE_RIGHT
110,289,11,-11,999,100,50,70,240,MOVE_RIGHT
121,278,11,-11,18.0,81.0,55,75,240,MOVE_RIGHT
121,278,11,-11,999,100,55,75,240,MOVE_RIGHT
132,267,11,-11,999,100,60,80,240,MOVE_RIGHT
143,256,11,-11,999,100,65,85,240,MOVE_RIGHT
154,245,11,-11,999,100,70,90,240,MOVE_RIGHT
165,234,11,-11,999,100,75,95,240,MOVE_RIGHT
176,223,11,-11,999,100,75,100,240,MOVE_RIGHT
190,201,3,-11,999,100,75,110,240,MOVE_RIGHT
190,201,3,-11,11.0,177.0,60,110,240,MOVE_RIGHT
179,190,-11,-11,999,100,75,115,240,MOVE_RIGHT
179,190,-11,-11,10.0,69.0,65,115,240,MOVE_LEFT
168,179,-11,-11,999,100,75,120,240,MOVE_RIGHT
157,168,-11,-11,8.0,69.0,55,125,240,MOVE_LEFT
146,157,-11,-11,999,100,75,130,240,MOVE_RIGHT
124,135,-11,-11,999,100,75,140,240,MOVE_RIGHT
102,113,-11,-11,3.0,69.0,55,150,240,MOVE_LEFT
80,91,-11,-11,999,100,85,160,240,MOVE_LEFT
58,91,-11,11,999,100,55,170,240,MOVE_RIGHT
58,91,-11,11,29.90909090909091,129.0,75,170,240,MOVE_RIGHT
47,102,-11,11,999,100,60,165,240,MOVE_RIGHT
47,102,-11,11,28.90909090909091,129.0,80,165,240,MOVE_RIGHT
36,113,-11,11,27.90909090909091,129.0,85,160,240,MOVE_RIGHT
25,124,-11,11,26.90909090909091,129.0,90,155,240,MOVE_RIGHT
25,124,-11,11,999,100,70,155,240,MOVE_RIGHT
14,135,-11,11,999,100,75,150,240,MOVE_RIGHT
14,135,-11,11,25.90909090909091,129.0,95,150,240,MOVE_RIGHT
3,146,-11,11,24.90909090909091,129.0,100,145,240,MOVE_RIGHT
0,157,-3,11,23.90909090909091,71.72727272727273,105,140,240,MOVE_LEFT
11,168,11,11,22.90909090909091,137.0,100,135,240,MOVE_RIGHT
22,179,11,11,21.90909090909091,137.0,105,130,240,MOVE_RIGHT
33,190,11,11,20.90909090909091,137.0,110,125,240,MOVE_RIGHT
33,190,11,11,999,100,75,125,240,MOVE_RIGHT
44,201,11,11,19.90909090909091,137.0,110,120,240,MOVE_RIGHT
55,212,11,11,999,100,75,115,240,MOVE_RIGHT
88,245,11,11,999,100,85,100,240,MOVE_LEFT
85,256,-3,11,14.909090909090908,40.27272727272727,115,95,240,MOVE_LEFT
74,267,-11,11,999,100,75,90,240,MOVE_RIGHT
,240,MOVE_LEFT
63,278,-11,11,12.909090909090908,79.0,105,85,240,MOVE_LEFT
63,278,-11,11,999,100,75,85,240,MOVE_RIGHT
52,289,-11,11,11.909090909090908,79.0,100,80,240,MOVE_LEFT
41,300,-11,11,10.909090909090908,78.99999999999999,95,75,240,MOVE_LEFT
30,311,-11,11,9.909090909090908,78.99999999999999,90,70,240,MOVE_LEFT
19,322,-11,11,8.909090909090908,78.99999999999999,85,65,240,MOVE_LEFT
8,333,-11,11,7.909090909090909,79.0,80,60,240,MOVE_LEFT
0,344,-8,11,6.909090909090909,55.27272727272727,75,55,240,MOVE_LEFT
11,355,11,11,5.909090909090909,76.0,70,50,240,MOVE_LEFT
22,366,11,11,4.909090909090909,76.0,65,45,240,MOVE_LEFT
55,399,11,11,999,100,85,30,240,MOVE_LEFT
66,410,11,11,999,100,85,25,240,MOVE_LEFT
77,399,11,-11,29.0,4.0,80,20,240,MOVE_LEFT
88,388,11,-11,28.0,4.0,75,15,240,MOVE_LEFT
88,388,11,-11,999,100,60,15,240,MOVE_RIGHT
99,377,11,-11,27.0,4.0,70,10,240,MOVE_LEFT
110,366,11,-11,999,100,70,5,240,MOVE_RIGHT
110,366,11,-11,26.0,4.0,65,5,240,MOVE_LEFT
121,355,11,-11,25.0,4.0,60,0,240,MOVE_LEFT
132,344,11,-11,999,100,75,5,240,MOVE_RIGHT
132,344,11,-11,24.0,4.0,55,5,240,MOVE_LEFT
143,333,11,-11,999,100,75,10,240,MOVE_RIGHT
154,322,11,-11,22.0,4.0,45,15,240,MOVE_LEFT
154,322,11,-11,999,100,75,15,240,MOVE_RIGHT
165,311,11,-11,999,100,75,20,240,MOVE_RIGHT
176,300,11,-11,20.0,4.0,35,25,240,MOVE_LEFT
187,289,11,-11,19.0,4.0,30,30,240,MOVE_LEFT
190,278,3,-11,18.0,156.0,25,35,240,MOVE_RIGHT
190,278,3,-11,999,100,75,35,240,MOVE_RIGHT
179,267,-11,-11,999,100,75,40,240,MOVE_RIGHT
168,256,-11,-11,16.0,8.0,25,45,240,MOVE_LEFT
157,245,-11,-11,15.0,8.0,20,50,240,MOVE_LEFT
146,234,-11,-11,14.0,8.0,15,55,240,MOVE_LEFT
135,223,-11,-11,13.0,8.0,10,60,240,MOVE_LEFT
124,212,-11,-11,999,100,85,65,240,MOVE_LEFT
124,212,-11,-11,12.0,8.0,5,65,240,MOVE_LEFT
113,201,-11,-11,11.0,8.0,0,70,240,MOVE_LEFT
102,190,-11,-11,10.0,8.0,0,75,240,MOVE_LEFT
102,190,-11,-11,999,100,85,75,240,MOVE_LEFT
91,179,-11,-11,9.0,8.0,0,80,240,MOVE_LEFT
91,179,-11,-11,999,100,85,80,240,MOVE_LEFT
80,168,-11,-11,999,100,85,85,240,MOVE_LEFT
80,168,-11,-11,8.0,8.0,0,85,240,MOVE_LEFT
69,157,-11,-11,7.0,8.0,0,90,240,MOVE_LEFT
69,157,-11,-11,999,100,85,90,240,MOVE_LEFT
58,146,-11,-11,999,100,85,95,240,MOVE_LEFT
58,146,-11,-11,6.0,8.0,0,95,240,MOVE_LEFT
47,135,-11,-11,999,100,85,100,240,MOVE_LEFT
47,135,-11,-11,5.0,8.0,0,100,240,MOVE_LEFT
36,124,-11,-11,4.0,8.0,0,105,240,MOVE_LEFT
36,124,-11,-11,999,100,85,105,240,MOVE_LEFT
25,113,-11,-11,3.0,8.0,0,110,240,MOVE_LEFT
25,113,-11,-11,999,100,85,110,240,MOVE_LEFT
14,102,-11,-11,2.0,8.0,0,115,240,MOVE_LEFT
3,91,-11,-11,1.0,8.0,0,120,240,MOVE_LEFT
3,91,-11,-11,999,100,75,120,240,MOVE_RIGHT
0,80,-3,-11,0.0,0.0,0,125,240,MOVE_LEFT
12,92,12,12,27.333333333333332,60.0,75,130,240,MOVE_LEFT
12,92,12,12,999,100,0,130,240,MOVE_RIGHT
24,104,12,12,26.333333333333332,60.0,70,135,240,MOVE_LEFT
24,104,12,12,999,100,5,135,240,MOVE_RIGHT
